case_id,run_id,agent,anchor,repeat_index,detection_correct,identification_correct,evidence_f1,recovery_verdict,cost_usd
case_0031,20260921T163425Z_7074a8,static,rule,1,True,True,0.5,recovered,0.001986
case_0031,20260921T164952Z_b0d4f6,react,rule,1,True,True,0.8571,recovered,0.097883
case_0031,20260921T165842Z_1af1a1,react,numbers,0,True,True,0.8571,recovered,0.00303476
case_0031,20260921T170516Z_c9c84f,static,off,1,True,True,0.75,recovered,0.001957
case_0031,20260921T171947Z_0d6bf7,static,numbers,1,True,True,0.75,recovered,0.0018236
case_0032,20260921T024111Z_2083c1,static,off,1,,,,,0.0
case_0032,20260921T024111Z_b2e5f2,static,off,1,,,,,0.0
case_0032,20260921T132239Z_7bb2c0,static,off,1,False,False,0.0,rejected,0.012265
case_0032,20260921T134907Z_f6f845,react,rule,1,True,True,0.6667,not_recovered,0.090209
case_0032,20260921T135218Z_f9888f,react,numbers,1,True,True,0.5714,recovered,0.0027292799999999997
case_0032,20260921T135355Z_346acd,static,off,0,False,False,0.0,rejected,0.012905
case_0032,20260921T135749Z_b20c06,react,off,1,False,False,0.0,rejected,0.061681
case_0032,20260921T140830Z_ce6c57,react,off,1,True,True,0.8571,recovered,0.00364264
case_0032,20260921T141158Z_8d19fa,react,numbers,0,,,,,0.158748
case_0032,20260921T143309Z_f03bd7,static,rule,1,True,True,0.75,recovered,0.0018372
case_0032,20260921T143722Z_145936,static,rule,1,True,True,0.8571,recovered,0.014062
case_0032,20260921T145220Z_f87c7c,react,rule,0,True,True,1.0,recovered,0.074991
case_0032,20260921T145459Z_d0e4c4,static,rule,0,True,True,0.75,recovered,0.014352
case_0032,20260921T150731Z_37c724,static,off,0,True,True,0.75,recovered,0.0018094
case_0032,20260921T154020Z_aba41f,react,rule,1,True,True,0.8571,recovered,0.0031475400000000003
case_0032,20260921T155333Z_5a87b2,static,numbers,1,True,True,0.5714,recovered,0.014762
case_0032,20260921T155638Z_8724fe,static,rule,0,True,True,0.5,recovered,0.0019104
case_0032,20260921T160645Z_b29c44,static,numbers,0,True,True,0.75,recovered,0.014862
case_0032,20260921T161052Z_05c0c7,react,rule,0,True,True,0.8571,recovered,0.0029573200000000003
case_0032,20260921T162535Z_27818b,react,numbers,1,True,True,1.0,recovered,0.040385
case_0032,20260921T163348Z_f5220f,react,numbers,0,True,True,0.75,recovered,0.00325566
case_0032,20260921T163555Z_933264,static,numbers,0,True,True,0.75,recovered,0.001994
case_0032,20260921T163840Z_1d8266,static,numbers,1,True,True,0.75,recovered,0.00058358
case_0032,20260921T164821Z_05adcf,react,off,0,False,False,0.0,rejected,0.00250748
case_0032,20260921T165313Z_344328,static,off,1,True,True,0.75,recovered,0.0018766000000000002
case_0032,20260921T170724Z_f035f3,react,off,0,True,False,0.2857,rejected,0.187733
case_0033,20260921T134552Z_20a3f9,static,numbers,0,True,True,0.8571,recovered,0.015197
case_0033,20260921T134603Z_b5c4d4,react,off,0,False,False,0.0,rejected,0.11469
case_0033,20260921T135034Z_25da51,react,rule,0,True,True,0.6667,recovered,0.0037112599999999996
case_0033,20260921T135530Z_3a63e7,react,rule,0,True,True,0.75,recovered,0.093182
case_0033,20260921T135909Z_652a13,static,rule,0,True,True,0.8571,recovered,0.014222
case_0033,20260921T141046Z_2c95ea,static,rule,1,True,True,0.75,recovered,0.0019295999999999998
case_0033,20260921T144039Z_e7669b,react,numbers,0,True,True,0.6667,recovered,0.0030010799999999997
case_0033,20260921T145512Z_bf1223,static,rule,0,True,True,0.8571,recovered,0.0018804000000000002
case_0033,20260921T150255Z_13d7e5,react,off,1,True,True,0.3333,recovered,0.095284
case_0033,20260921T151359Z_3c1c7d,react,numbers,1,True,True,0.8571,recovered,0.0032194199999999997
case_0033,20260921T152540Z_fe2310,static,off,1,True,True,0.75,recovered,0.0018202000000000001
case_0033,20260921T153007Z_5c930c,static,numbers,1,True,True,0.8571,recovered,0.015222
case_0033,20260921T153257Z_0f0455,static,off,1,False,False,0.0,rejected,0.012565
case_0033,20260921T155015Z_e31cac,react,off,0,False,False,0.0,rejected,0.0030779600000000002
case_0033,20260921T160216Z_893929,static,numbers,0,True,True,0.75,recovered,0.0018332
case_0033,20260921T161104Z_88a492,static,off,0,False,False,0.0,rejected,0.011795
case_0033,20260921T161115Z_7d33ae,static,rule,1,True,True,0.75,recovered,0.014207
case_0033,20260921T161321Z_04dbb1,react,numbers,0,True,True,0.8571,recovered,0.054287
case_0033,20260921T161537Z_a0b2c5,react,numbers,1,True,True,0.5714,recovered,0.062428
case_0033,20260921T165442Z_7d8f13,react,rule,1,True,True,0.75,recovered,0.00362654
case_0033,20260921T170236Z_bdb81e,react,off,1,True,True,0.75,recovered,0.00406908
case_0033,20260921T170329Z_65adfc,static,numbers,1,True,True,0.75,recovered,0.001796
case_0033,20260921T171528Z_a9ea39,react,rule,1,True,True,0.8571,recovered,0.089101
case_0033,20260921T172636Z_08afd2,static,off,0,True,True,0.6667,recovered,0.0019858000000000002
case_0034,20260921T134427Z_b21a3d,react,off,1,True,True,0.8571,recovered,0.00381416
case_0034,20260921T134929Z_0d87df,static,off,0,False,False,0.0,rejected,0.012535
case_0034,20260921T140257Z_3b92d9,static,off,1,True,True,0.75,recovered,0.0017842000000000001
case_0034,20260921T140943Z_f92845,react,off,1,False,False,0.0,rejected,0.096004
case_0034,20260921T141308Z_92a0ba,static,numbers,0,True,True,0.75,recovered,0.014382
case_0034,20260921T142652Z_6af10c,react,off,0,True,True,0.8571,recovered,0.00416576
case_0034,20260921T143245Z_9efb64,static,rule,1,True,True,0.75,recovered,0.0018972000000000001
case_0034,20260921T143849Z_f4034f,react,numbers,0,True,True,0.6667,rejected,0.00391452
case_0034,20260921T150438Z_16e94e,static,rule,0,True,True,0.8571,recovered,0.0018816
case_0034,20260921T150948Z_801315,static,off,1,False,False,0.0,rejected,0.01272
case_0034,20260921T153159Z_651cc5,react,rule,0,True,True,0.5714,recovered,0.086665
case_0034,20260921T153540Z_2fe197,static,numbers,1,True,True,0.75,recovered,0.001784
case_0034,20260921T153628Z_cdee77,react,numbers,0,True,True,0.75,recovered,0.08516
case_0034,20260921T154000Z_49707f,static,rule,1,True,False,0.5714,recovered,0.014032
case_0034,20260921T154414Z_4b7e7a,react,rule,0,True,True,0.5714,recovered,0.0033363
case_0034,20260921T154524Z_6a1fd2,static,rule,0,True,True,0.75,recovered,0.014312
case_0034,20260921T154903Z_7a7ea4,react,rule,1,True,True,0.75,recovered,0.061947
case_0034,20260921T155426Z_3dfa69,react,rule,1,True,True,0.75,rejected,0.0037510600000000005
case_0034,20260921T160751Z_27704a,static,numbers,0,True,True,0.75,recovered,0.001814
case_0034,20260921T161719Z_c2734e,react,numbers,1,True,True,0.6667,recovered,0.00404204
case_0034,20260921T162156Z_e070cb,static,off,0,True,True,0.6667,recovered,0.0018898
case_0034,20260921T164154Z_8f595a,react,off,0,False,False,0.0,rejected,0.070778
case_0034,20260921T164425Z_a32a7e,static,numbers,1,True,True,0.5714,recovered,0.014212
case_0034,20260921T172815Z_9741c8,react,numbers,1,True,True,0.5714,recovered,0.075409
case_0035,20260921T133624Z_940620,static,rule,0,True,True,0.75,recovered,0.014777
case_0035,20260921T134502Z_554d36,static,numbers,0,True,True,0.75,recovered,0.014817
case_0035,20260921T134807Z_f991e0,static,off,1,False,False,0.0,rejected,0.01216
case_0035,20260921T135052Z_92aba8,react,numbers,0,True,True,0.75,recovered,0.0025540800000000002
case_0035,20260921T140239Z_75a5e8,react,rule,1,True,True,0.75,recovered,0.0034738200000000003
case_0035,20260921T140615Z_aa73b1,react,off,0,True,True,0.6667,recovered,0.0036101999999999996
case_0035,20260921T141243Z_68d3ba,react,numbers,1,True,True,0.4444,rejected,0.0035961599999999997
case_0035,20260921T141355Z_a85bd4,static,numbers,1,True,True,0.75,recovered,0.001802
case_0035,20260921T144344Z_61a281,static,numbers,1,True,True,0.8571,recovered,0.013817
case_0035,20260921T144957Z_a77a09,react,numbers,1,True,True,0.6667,recovered,0.064819
case_0035,20260921T145705Z_e09ce8,static,off,1,True,True,0.75,recovered,0.0018694
case_0035,20260921T150919Z_279b6c,react,off,1,True,True,0.8571,recovered,0.00454988
case_0035,20260921T155217Z_786c35,react,rule,0,True,True,0.6667,recovered,0.071675
case_0035,20260921T155643Z_8aa0d8,static,off,0,True,True,0.75,recovered,0.0023134
case_0035,20260921T162549Z_fe41ab,react,rule,1,True,True,0.6667,recovered,0.085793
case_0035,20260921T162744Z_70bce3,static,rule,1,,,,,0.0019295999999999998
case_0035,20260921T162749Z_8212c4,static,rule,1,True,True,0.8571,recovered,0.00059586
case_0035,20260921T162843Z_9d8a70,react,off,0,True,True,0.5714,recovered,0.119952
case_0035,20260921T163520Z_5ed2e7,static,off,0,False,False,0.0,rejected,0.012885
case_0035,20260921T163601Z_dd9d55,react,rule,0,True,True,0.8571,recovered,0.00356956
case_0035,20260921T164544Z_4d1c56,static,rule,0,True,True,0.6667,recovered,0.00080226
case_0035,20260921T165128Z_11fa9a,static,numbers,0,True,True,0.8571,recovered,0.0019496
case_0035,20260921T165553Z_a2f3a9,react,off,1,False,False,0.0,rejected,0.076501
case_0035,20260921T170347Z_59d9bc,static,rule,1,True,True,0.5714,recovered,0.014577
case_0035,20260921T171246Z_289cf0,react,numbers,0,True,True,0.8571,recovered,0.0735
case_0036,20260921T133752Z_ad2a84,react,off,1,True,True,0.6667,recovered,0.00364916
case_0036,20260921T133904Z_ae31aa,react,off,0,False,False,0.0,rejected,0.103613
case_0036,20260921T135321Z_79bb3a,react,rule,0,True,True,0.5714,recovered,0.097992
case_0036,20260921T140225Z_21e036,static,numbers,0,True,True,0.75,recovered,0.0018272
case_0036,20260921T141117Z_92de37,static,numbers,0,True,True,0.5714,recovered,0.014057
case_0036,20260921T141905Z_27dd7d,react,numbers,0,True,True,0.8571,recovered,0.0028207400000000004
case_0036,20260921T143226Z_974776,react,rule,1,True,True,0.75,recovered,0.00307372
case_0036,20260921T144217Z_bfffa2,react,numbers,1,True,True,0.5,recovered,0.00368178
case_0036,20260921T145324Z_ee3665,static,off,1,True,True,0.6667,recovered,0.0020026
case_0036,20260921T150210Z_f30185,static,numbers,1,True,True,0.75,recovered,0.0018356000000000002
case_0036,20260921T151453Z_b6b425,static,off,0,False,False,0.0,rejected,0.01246
case_0036,20260921T151742Z_b511d9,static,rule,0,True,True,0.75,recovered,0.0017988
case_0036,20260921T152305Z_6b89fa,react,rule,1,True,True,0.5714,recovered,0.087181
case_0036,20260921T152807Z_6ffb90,static,off,1,False,False,0.0,rejected,0.01256
case_0036,20260921T153512Z_391b9c,react,numbers,1,True,True,0.8571,recovered,0.118809
case_0036,20260921T153617Z_9f610d,static,rule,1,True,True,0.75,recovered,0.015042
case_0036,20260921T154433Z_7e0c06,static,numbers,1,True,True,0.75,recovered,0.014632
case_0036,20260921T154805Z_4a5286,react,rule,0,True,True,0.6667,recovered,0.0040224
case_0036,20260921T155417Z_9e0343,static,rule,0,True,True,0.75,recovered,0.014247
case_0036,20260921T162313Z_f07587,react,numbers,0,True,True,0.75,recovered,0.03834
case_0036,20260921T163041Z_a3063f,react,off,1,False,False,0.0,rejected,0.099118
case_0036,20260921T163104Z_aa2369,react,off,0,True,True,0.6667,recovered,0.00354608
case_0036,20260921T164341Z_e38ee1,static,rule,1,True,True,0.8571,recovered,0.001836
case_0036,20260921T170650Z_a38091,static,off,0,True,True,0.75,recovered,0.0020542000000000004
case_0037,20260921T133740Z_89cd53,static,numbers,1,False,False,0.0,rejected,0.013808
case_0037,20260921T133811Z_f92719,react,numbers,1,True,True,0.6667,recovered,0.072664
case_0037,20260921T141001Z_b274e8,static,rule,0,True,True,0.75,recovered,0.014438
case_0037,20260921T141018Z_c2c2b2,react,numbers,1,True,True,0.75,recovered,0.00398786
case_0037,20260921T141059Z_2f8d0f,react,off,1,True,True,0.8571,recovered,0.00362034
case_0037,20260921T143732Z_a95d04,react,numbers,0,True,True,0.8571,recovered,0.065289
case_0037,20260921T144321Z_e37dfa,react,rule,1,True,False,0.8571,recovered,0.00392072
case_0037,20260921T144807Z_bb65a5,static,numbers,0,True,True,0.75,recovered,0.0018342
case_0037,20260921T145528Z_7c569a,static,numbers,0,False,False,0.0,rejected,0.015888
case_0037,20260921T150336Z_4bab82,react,off,1,False,False,0.0,rejected,0.111397
case_0037,20260921T151155Z_dd8780,static,numbers,1,True,True,0.6667,recovered,0.0007035600000000001
case_0037,20260921T151813Z_7024e1,static,off,0,False,False,0.0,rejected,0.012761
case_0037,20260921T153053Z_229b74,react,rule,1,True,True,0.8571,recovered,0.083594
case_0037,20260921T153544Z_534d78,static,rule,1,True,True,0.75,recovered,0.0020038
case_0037,20260921T153717Z_b14578,static,rule,0,,,,,0.00997024
case_0037,20260921T160419Z_02c1d5,react,off,0,True,True,0.8571,recovered,0.0032771600000000003
case_0037,20260921T162414Z_e8f419,static,off,1,False,False,0.0,rejected,0.013146
case_0037,20260921T163403Z_290140,react,off,0,True,True,0.5714,recovered,0.091263
case_0037,20260921T163620Z_a04c52,static,rule,1,True,True,0.75,recovered,0.014728
case_0037,20260921T164615Z_67093b,react,rule,0,True,True,0.8571,recovered,0.067443
case_0037,20260921T165709Z_293a8b,react,numbers,0,True,True,0.2857,recovered,0.0034453400000000003
case_0037,20260921T165857Z_471f1b,react,rule,0,True,True,0.8571,recovered,0.00323168
case_0037,20260921T165958Z_8e3816,static,off,0,,,,,0.011214799999999999
case_0037,20260921T173132Z_d7d896,static,off,1,True,True,0.75,recovered,0.0018524000000000001
case_0038,20260921T134044Z_195840,static,rule,0,True,True,0.8571,recovered,0.014043
case_0038,20260921T135902Z_76c42b,static,off,0,False,False,0.0,rejected,0.012131
case_0038,20260921T140422Z_49bce2,react,rule,0,True,True,1.0,recovered,0.092206
case_0038,20260921T142451Z_6689f0,react,rule,0,True,True,0.5714,recovered,0.00370104
case_0038,20260921T143040Z_ed0557,react,off,0,True,True,0.5714,recovered,0.085334
case_0038,20260921T143358Z_ba7c52,react,rule,1,True,True,0.8571,recovered,0.08658
case_0038,20260921T143704Z_bd6c11,static,off,1,False,False,0.0,rejected,0.012291
case_0038,20260921T145354Z_639506,react,rule,1,True,True,0.8571,recovered,0.002968
case_0038,20260921T145743Z_4d2e85,static,rule,0,,,,,0.0112234
case_0038,20260921T152643Z_9e11ac,react,numbers,1,True,True,1.0,recovered,0.08969
case_0038,20260921T153002Z_41ed4b,static,numbers,0,True,True,0.6667,recovered,0.0019038000000000002
case_0038,20260921T153910Z_84d990,static,rule,1,True,True,0.75,recovered,0.014503
case_0038,20260921T155056Z_3cec83,react,numbers,0,True,True,0.8571,recovered,0.092452
case_0038,20260921T161028Z_3c5cfe,react,off,1,True,True,0.8571,recovered,0.00416846
case_0038,20260921T161952Z_379e5f,react,off,0,True,True,0.6667,rejected,0.00496156
case_0038,20260921T164459Z_8606f5,react,numbers,0,True,True,0.8571,recovered,0.00295042
case_0038,20260921T164758Z_cb1bad,react,numbers,1,True,True,0.8571,recovered,0.00296934
case_0038,20260921T165204Z_b5b357,react,off,1,True,False,0.5,rejected,0.114224
case_0038,20260921T170216Z_8b3ad5,static,rule,1,True,True,0.75,recovered,0.0018406
case_0038,20260921T170424Z_f49f8d,static,off,1,True,True,0.75,recovered,0.0018164000000000001
case_0038,20260921T170713Z_f0b1a1,static,numbers,1,True,False,0.6667,recovered,0.014393
case_0038,20260921T171810Z_255bd7,static,numbers,0,True,True,0.5714,recovered,0.015903
case_0038,20260921T172217Z_fd1f0f,static,numbers,1,,,,,0.0112206
case_0038,20260921T172518Z_5f4d69,static,off,0,True,True,0.75,recovered,0.00060098
case_0039,20260921T133723Z_9dfcbf,static,rule,1,True,True,0.0,recovered,0.0017985999999999998
case_0039,20260921T135623Z_eee588,static,numbers,1,,,,,0.0015414
case_0039,20260921T135626Z_1cf5e2,static,numbers,1,,,,,0.00032315999999999996
case_0039,20260921T135819Z_0514bb,react,numbers,0,True,True,0.5714,recovered,0.00350094
case_0039,20260921T141147Z_d51773,static,numbers,0,True,True,0.8571,recovered,0.014363
case_0039,20260921T141520Z_85f9be,react,off,1,True,True,0.75,recovered,0.0046984800000000005
case_0039,20260921T150012Z_87102f,react,off,1,False,False,0.0,rejected,0.108128
case_0039,20260921T151210Z_019504,static,off,0,False,False,0.0,rejected,0.012661
case_0039,20260921T151233Z_0c10d6,static,rule,0,True,True,0.75,recovered,0.014273
case_0039,20260921T151642Z_b356db,static,numbers,0,,,,,0.001563
case_0039,20260921T151645Z_e382e2,static,numbers,0,True,True,0.75,recovered,0.0009339600000000001
case_0039,20260921T153412Z_28f13d,static,off,1,,,,,0.0016352
case_0039,20260921T153417Z_e9448f,static,off,1,True,True,0.75,recovered,0.0006837799999999999
case_0039,20260921T153424Z_b5f35a,react,off,0,False,False,0.0,rejected,0.113031
case_0039,20260921T160243Z_805d7b,react,rule,1,True,True,0.8571,recovered,0.0036945
case_0039,20260921T161913Z_049b78,react,rule,1,True,True,0.75,recovered,0.080328
case_0039,20260921T162252Z_50595c,static,numbers,1,True,True,0.8571,recovered,0.015068
case_0039,20260921T162448Z_0dff3f,static,rule,1,True,True,0.8571,recovered,0.014038
case_0039,20260921T162642Z_af2fbc,static,rule,0,,,,,0.0015298
case_0039,20260921T162645Z_04d506,static,rule,0,True,True,0.75,recovered,0.00068824
case_0039,20260921T164058Z_0ac0e4,react,numbers,1,True,True,1.0,recovered,0.05815
case_0039,20260921T165609Z_dfb1b6,react,rule,0,True,True,0.8571,recovered,0.0045656
case_0039,20260921T170110Z_30bed6,react,numbers,0,True,True,0.6667,recovered,0.085529
case_0039,20260921T170203Z_c2df68,static,off,1,False,False,0.0,rejected,0.014776
case_0039,20260921T171440Z_7fdee6,react,rule,0,True,True,1.0,recovered,0.067924
case_0039,20260921T171921Z_92ea12,react,off,0,True,True,0.8571,recovered,0.00425062
case_0039,20260921T172402Z_b19d2a,static,off,0,True,True,0.5,recovered,0.0018584
case_0039,20260921T172534Z_0d1e37,react,numbers,1,True,True,0.75,recovered,0.00369436
case_0040,20260921T135813Z_6f565d,static,rule,0,True,True,0.8571,recovered,0.001867
case_0040,20260921T142151Z_9b793d,react,rule,1,True,True,0.75,recovered,0.068467
case_0040,20260921T145145Z_1f3dfd,static,off,1,True,True,0.75,recovered,0.0018968000000000001
case_0040,20260921T145244Z_ac57ff,react,numbers,1,True,True,0.75,recovered,0.0038207600000000003
case_0040,20260921T145544Z_7a41cb,static,numbers,1,True,True,0.75,recovered,0.002133
case_0040,20260921T150512Z_b45a37,static,rule,0,True,True,0.75,recovered,0.015058
case_0040,20260921T151129Z_0b8602,react,off,1,False,False,0.0,rejected,0.095611
case_0040,20260921T151433Z_b7efab,static,off,0,False,False,0.0,rejected,0.012386
case_0040,20260921T151442Z_c3e1be,static,numbers,0,True,True,0.75,recovered,0.0005415600000000001
case_0040,20260921T151517Z_9cb1ad,react,numbers,0,True,True,0.6667,recovered,0.056709
case_0040,20260921T154639Z_9f71ea,static,numbers,1,False,False,0.0,rejected,0.012728
case_0040,20260921T155146Z_90af43,react,off,0,False,False,0.0,rejected,0.133382
case_0040,20260921T155651Z_63a6c1,react,off,1,True,True,0.75,rejected,0.02745218
case_0040,20260921T160152Z_8a00cf,react,off,0,True,True,0.8571,recovered,0.00351542
case_0040,20260921T161111Z_12f8d7,static,off,0,True,True,0.75,recovered,0.0018488000000000003
case_0040,20260921T161216Z_007e4e,react,rule,1,True,False,0.8571,recovered,0.0038281599999999997
case_0040,20260921T164127Z_2c4382,static,off,1,False,False,0.0,rejected,0.012766
case_0040,20260921T164451Z_8bbc1d,static,numbers,0,False,False,0.0,rejected,0.012423
case_0040,20260921T164909Z_8428d5,react,numbers,0,True,True,0.5,recovered,0.00386896
case_0040,20260921T170306Z_069f3a,react,numbers,1,True,True,0.5714,recovered,0.071316
case_0040,20260921T171120Z_aff601,react,rule,0,True,True,0.6667,recovered,0.108163
case_0040,20260921T171623Z_e49f68,react,rule,0,True,True,0.8571,recovered,0.0191879
case_0040,20260921T172138Z_fd685e,static,rule,1,,,,,0.0015622000000000001
case_0040,20260921T172141Z_8c2881,static,rule,1,True,True,0.8571,recovered,0.00060304
case_0040,20260921T172406Z_140783,static,rule,1,False,False,0.0,rejected,0.013908
case_0041,20260921T133046Z_081d94,react,off,1,True,True,0.8571,recovered,0.00352388
case_0041,20260921T134346Z_364f82,static,numbers,1,True,True,1.0,recovered,0.014328
case_0041,20260921T140230Z_1a632a,static,numbers,0,False,False,0.0,rejected,0.012818
case_0041,20260921T141417Z_806728,static,numbers,0,,,,,0.0018774
case_0041,20260921T141422Z_f34779,static,numbers,0,True,True,0.6667,recovered,0.00070116
case_0041,20260921T141507Z_1f5538,static,numbers,1,True,True,0.75,recovered,0.00060636
case_0041,20260921T141606Z_15de9a,react,numbers,0,True,True,0.5714,recovered,0.04171
case_0041,20260921T141741Z_42a690,react,off,1,,,,,0.150744
case_0041,20260921T144811Z_6341a9,react,numbers,1,True,True,0.75,recovered,0.0038459999999999996
case_0041,20260921T145101Z_115fa5,static,rule,1,True,True,0.75,recovered,0.0018922000000000001
case_0041,20260921T145623Z_1edc79,static,off,1,True,False,0.3333,rejected,0.015756
case_0041,20260921T150652Z_f01a6a,react,rule,0,True,True,0.6667,recovered,0.076786
case_0041,20260921T153327Z_3112ce,static,off,0,False,False,0.0,rejected,0.014686
case_0041,20260921T153658Z_19513b,react,off,0,True,True,0.5,recovered,0.00303394
case_0041,20260921T155238Z_86f25c,react,rule,1,True,True,0.8571,recovered,0.086056
case_0041,20260921T155844Z_b9b974,react,rule,0,True,True,0.5714,recovered,0.0037042200000000003
case_0041,20260921T160450Z_50a98c,react,off,0,,,,,
case_0041,20260921T160622Z_0cca62,react,off,0,False,False,0.0,rejected,0.092397
case_0041,20260921T160949Z_09b1e4,static,rule,1,True,True,0.8571,recovered,0.014203
case_0041,20260921T161145Z_33cd5a,static,off,0,,,,,0.001544
case_0041,20260921T161148Z_9e8b17,static,off,0,True,True,0.5,recovered,0.00116498
case_0041,20260921T162955Z_e00e34,static,rule,0,True,False,0.8571,recovered,0.014433
case_0041,20260921T163236Z_2c32d2,react,rule,1,True,True,0.5714,recovered,0.00355484
case_0041,20260921T163435Z_8a7413,static,rule,0,,,,,0.0112234
case_0041,20260921T164148Z_e0cc12,static,off,1,True,True,0.8571,recovered,0.00077138
case_0041,20260921T165920Z_5cad85,react,numbers,1,True,True,1.0,recovered,0.067615
case_0041,20260921T171747Z_e2536c,react,numbers,0,True,True,0.8571,recovered,0.00377118
case_0042,20260921T132911Z_48bb44,react,off,1,True,True,0.6667,rejected,0.114164
case_0042,20260921T133832Z_c67ad1,react,rule,0,True,False,0.5714,recovered,0.084829
case_0042,20260921T134308Z_40a6f6,react,numbers,1,True,True,0.6667,recovered,0.101919
case_0042,20260921T140510Z_b6d1b1,react,off,1,,,,,0.00433304
case_0042,20260921T142746Z_383ea9,react,numbers,0,True,True,0.6667,recovered,0.0035732999999999997
case_0042,20260921T143114Z_988c25,react,off,0,False,False,0.0,rejected,0.0022371799999999996
case_0042,20260921T144354Z_6fed62,react,off,0,False,False,0.0,rejected,0.063537
case_0042,20260921T144408Z_aaa83a,static,off,0,False,False,0.0,rejected,0.012266
case_0042,20260921T145423Z_a7bb93,react,numbers,1,True,True,0.8571,recovered,0.00253904
case_0042,20260921T151836Z_92c352,static,numbers,0,,,,,0.001665
case_0042,20260921T151840Z_167b32,static,numbers,0,,,,,0.00066396
case_0042,20260921T152055Z_cbf84c,react,rule,1,True,False,0.6667,recovered,0.072463
case_0042,20260921T152113Z_62613b,static,rule,0,True,True,0.75,recovered,0.0018262
case_0042,20260921T152215Z_cf46ab,react,rule,0,True,True,0.5,recovered,0.00397514
case_0042,20260921T153344Z_f9dde5,static,rule,1,True,True,0.8571,recovered,0.014683
case_0042,20260921T153651Z_926ee1,static,off,1,True,True,0.5,recovered,0.0020276
case_0042,20260921T154513Z_74aedd,static,numbers,1,,,,,0.0005295600000000001
case_0042,20260921T154517Z_548db8,static,numbers,1,True,True,0.75,recovered,0.00089316
case_0042,20260921T154655Z_81eabb,static,numbers,0,False,False,0.0,rejected,0.012388
case_0042,20260921T155606Z_d0c49c,static,rule,1,,,,,0.0017842000000000001
case_0042,20260921T155611Z_b0a23a,static,rule,1,True,True,0.75,recovered,0.00062464
case_0042,20260921T160908Z_1694d2,static,numbers,1,True,True,0.75,recovered,0.015038
case_0042,20260921T163855Z_32296a,static,off,1,False,False,0.0,rejected,0.012331
case_0042,20260921T164117Z_e397b7,static,rule,0,True,True,0.6667,recovered,0.014053
case_0042,20260921T171051Z_69cde9,static,off,0,True,True,0.75,recovered,0.00176
case_0042,20260921T172033Z_ca99d8,react,rule,1,True,True,0.8571,recovered,0.0032753400000000003
case_0042,20260921T172302Z_337fb1,react,numbers,0,True,True,0.8571,recovered,0.073024
case_0043,20260921T134656Z_127782,static,off,1,False,False,0.0,rejected,0.013171
case_0043,20260921T135517Z_91c574,static,numbers,1,True,True,0.5,recovered,0.015023
case_0043,20260921T140403Z_368e77,static,off,0,True,False,0.0,rejected,0.013331
case_0043,20260921T141442Z_f81df3,react,off,0,True,True,0.75,recovered,0.00371344
case_0043,20260921T143250Z_10b8da,react,rule,0,True,False,0.6667,recovered,0.053814
case_0043,20260921T143957Z_ec1121,static,rule,1,True,True,0.8571,recovered,0.014278
case_0043,20260921T150533Z_6db116,react,off,1,True,True,0.8571,recovered,0.00362142
case_0043,20260921T151003Z_c08333,static,rule,0,True,True,0.8571,recovered,0.014538
case_0043,20260921T151954Z_17b3f4,react,numbers,0,True,False,0.6667,recovered,0.0038418999999999997
case_0043,20260921T153843Z_553bd0,static,off,1,True,True,0.5,recovered,0.0019568000000000003
case_0043,20260921T154923Z_471aeb,static,numbers,0,True,True,0.6667,recovered,0.014228
case_0043,20260921T155536Z_1f9ad5,react,numbers,1,True,True,0.5714,recovered,0.092257
case_0043,20260921T160051Z_cdeffc,react,off,1,False,False,0.0,rejected,0.101504
case_0043,20260921T160229Z_2bffa2,react,rule,1,True,True,0.75,recovered,0.00308432
case_0043,20260921T161337Z_7dd85e,static,numbers,1,,,,,0.0112206
case_0043,20260921T162024Z_937bb5,react,rule,1,True,True,0.75,recovered,0.091876
case_0043,20260921T163014Z_f42ae3,react,numbers,0,True,True,0.6667,recovered,0.088001
case_0043,20260921T163304Z_3b85bb,react,numbers,1,True,True,0.8571,recovered,0.00422098
case_0043,20260921T164249Z_763a11,static,rule,0,,,,,0.0112234
case_0043,20260921T164715Z_9bfd89,static,rule,1,,,,,0.00997024
case_0043,20260921T165350Z_8b5234,static,off,0,True,True,0.75,recovered,0.0020072
case_0043,20260921T170359Z_8207ec,react,off,0,False,False,0.0,rejected,0.101934
case_0043,20260921T172123Z_b74289,react,rule,0,True,True,0.8571,recovered,0.0031143
case_0043,20260921T173030Z_9cf679,static,numbers,0,,,,,0.0015402
case_0043,20260921T173033Z_92c016,static,numbers,0,True,True,0.6667,recovered,0.00072636
case_0044,20260921T134734Z_68fbfe,static,off,1,,,,,0.0016724
case_0044,20260921T134737Z_36f8ea,static,off,1,True,True,0.5714,recovered,0.00072218
case_0044,20260921T135428Z_84fc20,react,off,1,True,True,0.8571,recovered,0.00342058
case_0044,20260921T135848Z_03979f,static,off,0,False,False,0.0,rejected,0.012841
case_0044,20260921T141428Z_64cca2,react,off,0,False,False,0.0,rejected,0.060745
case_0044,20260921T141842Z_087612,static,off,0,True,True,0.6667,recovered,0.0018896000000000002
case_0044,20260921T142619Z_5640ef,static,off,1,False,False,0.0,rejected,0.012666
case_0044,20260921T142804Z_72854b,static,numbers,1,,,,,0.0112206
case_0044,20260921T142936Z_9fb062,static,numbers,0,True,True,0.8571,recovered,0.014738
